"","Timestamp","Age","Gender","self_employed","treatment","work_interfere","tech_company","seek_help","anonymity","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence","comments","PersonID","CompanyID","CountryID"
"1174","9/13/14 07:52",23,"Male","No","Yes","Sometimes","Yes","No","Don't know","Maybe","No","Yes","Yes","Yes","Yes","No","Yes","I burnt out this year. I worked too much had too much pressure on myself from being the sole developer on a delayed project that seemed to grow in size with each week it was delayed by and worried about money a lot.I became depressed and anxious and had trouble eating sleeping and generally being myself. As my depression worsened I was regularly late for work couldn't perform as well as I should and became irritable with my colleagues.My employers response after a while was to send me private messages complaining about my lateness which only worsened the situation. I was prescribed 3 weeks off work by my doctor which my employer agreed to only to come back after to find I had been on 'statutory pay' which was roughly half of what I was expecting and was not enough to cover my rent bills AND food. This made me worse and sent me into another depression until I eventually admitted defeat gave up working and left the company. It took me months to recover and I'm now left (over 6 months after this all started) recovering from the fallout I created leaving employment with hardly any money to my name.I had previously been told by my employer that I was too young to burn out and (stupidly) trusted them. I did not feel comfortable discussing my problems with my employer because each time I was met with an attitude that I had to get myself together and ultimately given the amount of employees before me who had left the company by being fired after an altercation with the employer left me with no option but to hide it from them so I too wouldn't be fired.",3543,664,45
"1175","9/14/14 09:04",20,"Male","No","No","Rarely","No","No","Don't know","Yes","Yes","Some of them","No","No","Maybe","No","No",NA,4206,717,17
"1176","9/14/14 20:50",38,"male","No","No",NA,"Yes","No","Don't know","No","No","Some of them","Yes","No","No","Don't know","Yes",NA,4141,1101,46
"1177","9/20/14 13:51",26,"Female","No","Yes","Rarely","Yes","No","Don't know","Maybe","Maybe","No","No","No","Maybe","No","No",NA,4646,969,46
"1178","9/23/14 20:05",29,"Male","No","No","Never","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","Yes","No","Yes",NA,4574,159,46
"1179","9/26/14 08:45",40,"m","Yes","No","Sometimes","Yes","No","Don't know","No","No","Some of them","Some of them","Maybe","Maybe","Don't know","No",NA,4906,388,9
"1180","9/26/14 10:05",25,"female","No","Yes","Sometimes","Yes","No","Don't know","Maybe","Maybe","Yes","Some of them","Maybe","No","No","No",NA,4178,134,7
"1181","9/26/14 21:25",32,"Woman","No","Yes","Sometimes","Yes","No","Yes","Maybe","Maybe","Some of them","No","No","No","No","No",NA,3841,1093,46
"1182","9/30/14 09:19",38,"male","No","Yes","Sometimes","No","Yes","Yes","Maybe","No","Some of them","No","No","Maybe","No","Yes",NA,1853,208,46
"1183","10/2/14 21:25",72,"Female","No","Yes","Never","No","Yes","Don't know","Maybe","Maybe","Some of them","Yes","No","No","Don't know","Yes",NA,3922,551,46
"1184","10/5/14 21:16",35,"female","No","Yes","Sometimes","Yes","No","Yes","Maybe","Maybe","Some of them","Some of them","No","No","Yes","No",NA,4985,755,46
"1185","10/9/14 11:14",28,"F","No","Yes","Often","Yes","No","Don't know","Yes","Maybe","Some of them","Some of them","No","No","Don't know","No",NA,2181,227,46
"1186","11/5/14 10:08",27,"femail","No","No","Never","No","Don't know","Don't know","No","No","Some of them","Yes","No","No","Yes","No",NA,4182,446,46
"1187","11/6/14 11:24",56,"female","Yes","No","Rarely","Yes","Don't know","Don't know","Maybe","Maybe","No","No","No","No","Don't know","No","I'm self-employed on contract with small start-up. Covered through spouse's insurance.",3253,986,46
"1188","11/16/14 08:42",38,"Male","No","Yes","Sometimes","Yes","No","Don't know","Maybe","No","Some of them","Some of them","No","No","Don't know","No",NA,2345,1058,46
"1189","12/1/14 09:58",31,"Female","No","No",NA,"Yes","No","Yes","Maybe","No","Some of them","Some of them","No","No","Don't know","No",NA,4878,417,4
"1190","12/15/14 00:43",40,"Male","No","Yes","Sometimes","Yes","No","Yes","Maybe","No","Some of them","No","No","No","Yes","No",NA,2972,19,46
"1191","1/3/15 03:38",44,"M","No","Yes","Sometimes","Yes","Yes","Yes","Maybe","No","Some of them","Some of them","No","No","Don't know","No","My mental health issues were the direct result of the trauma from childhood abuse. Most (all?) of the Prompt-sponsored/related presentations I've seen have been about congenital mental health issues that are treatable with continued medication. For me medication only provided temporary assistance. I needed years of (continuing) therapy to deal with PTSD and related disorders (depression anxiety suicidal tendencies others). I haven't seen many in our community discussing trauma-related mental health issues but they are just as real and just as debilitating.",1360,607,46
"1192","2/21/15 04:16",34,"Male","No","No","Sometimes","Yes","Yes","Yes","Maybe","No","No","No","No","Maybe","Don't know","No",NA,2831,963,8
"1193","2/21/15 04:16",37,"Male","No","No","Never","Yes","No","Don't know","No","No","Some of them","Yes","No","Yes","Don't know","No",NA,4098,408,45
"1194","2/21/15 04:18",38,"male","No","No","Never","Yes","Don't know","Yes","No","No","Some of them","Yes","Yes","Maybe","No","No",NA,1674,1016,24
"1195","2/21/15 04:19",27,"male","No","No",NA,"Yes","No","Don't know","No","No","Some of them","Yes","Yes","Yes","Don't know","No",NA,3425,678,18
"1196","2/21/15 04:23",34,"female","No","Yes","Sometimes","No","No","Yes","Yes","Yes","Some of them","Some of them","No","No","Yes","No",NA,2343,1246,22
"1197","2/21/15 04:32",35,"Female","No","No","Rarely","Yes","No","No","Maybe","No","Some of them","No","No","Maybe","No","No",NA,4001,757,22
"1198","2/21/15 04:34",34,"male","No","Yes","Often","Yes","No","Don't know","Yes","Maybe","Some of them","Yes","No","Maybe","No","No",NA,4700,300,22
"1199","2/21/15 04:41",32,"Male","No","Yes","Often","Yes","Don't know","Don't know","Yes","Maybe","Some of them","No","No","No","Don't know","No",NA,3128,892,46
"1200","2/21/15 04:51",25,"male","No","No",NA,"Yes","Don't know","Don't know","Maybe","No","Some of them","Yes","No","No","Don't know","No",NA,2319,21,22
"1201","2/21/15 04:55",28,"Male","No","Yes","Often","Yes","No","Don't know","Yes","No","No","No","No","Maybe","No","No",NA,1721,598,1
"1202","2/21/15 05:11",28,"Female","No","Yes","Rarely","Yes","No","Don't know","Yes","Yes","Some of them","No","No","No","No","Yes",NA,2073,891,46
"1203","2/21/15 05:34",31,"Male","Yes","Yes",NA,"Yes","No","No","No","No","Yes","Yes","No","Maybe","Don't know","No",NA,1833,107,6
"1204","2/21/15 05:55",24,"Male","No","No",NA,"Yes","No","Don't know","Maybe","Maybe","Some of them","Yes","No","Maybe","Don't know","No",NA,3150,81,45
"1205","2/21/15 05:55",34,"Male","No","Yes","Never","Yes","No","Don't know","Maybe","No","Some of them","Yes","No","No","Don't know","No",NA,2201,517,22
"1206","2/21/15 06:06",32,"male","No","Yes","Sometimes","Yes","No","Don't know","No","No","Some of them","Yes","No","Maybe","Don't know","No",NA,2834,592,22
"1207","2/21/15 06:19",34,"Male","No","No","Often","No","No","Don't know","Maybe","No","Some of them","Yes","Maybe","Yes","Yes","No",NA,1678,9,45
"1208","2/21/15 08:21",23,"Male","No","Yes","Sometimes","Yes","No","No","Maybe","Maybe","Some of them","Yes","No","No","No","No",NA,1824,611,46
"1209","2/21/15 08:54",33,"Male","No","No","Often","Yes","No","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Don't know","Yes",NA,3597,8,13
"1210","2/21/15 08:56",29,"male","No","Yes","Sometimes","Yes","No","Don't know","Maybe","No","No","No","No","Maybe","No","No","it is my opinion that bad mental health is a red flag for employers and i would never bring it up.",4474,771,38
"1211","2/21/15 09:10",24,"male","No","No",NA,"Yes","No","Don't know","Maybe","Maybe","No","No","No","No","Don't know","No",NA,2346,192,22
"1212","2/21/15 09:16",45,"male","No","No","Never","Yes","No","Don't know","Yes","No","Yes","Some of them","No","No","No","Yes",NA,3236,850,22
"1213","2/21/15 09:18",34,"Female","No","Yes","Sometimes","No","Yes","Yes","Maybe","Maybe","Some of them","Yes","No","Maybe","No","Yes",NA,1935,271,45
"1214","2/21/15 09:19",31,"Male","No","No","Sometimes","Yes","No","Don't know","Yes","Yes","Some of them","No","No","Maybe","No","Yes",NA,4073,466,33
"1215","2/21/15 09:22",33,"Male","No","Yes","Often","Yes","No","Yes","Maybe","No","Some of them","No","No","Maybe","Don't know","No",NA,1141,819,46
"1216","2/21/15 09:29",28,"male","No","No",NA,"Yes","No","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No",NA,4966,475,29
"1217","2/21/15 09:30",27,"Male","No","No","Rarely","No","Yes","Don't know","No","No","Some of them","Yes","No","No","Don't know","No",NA,2464,7,45
"1218","2/21/15 09:30",42,"male","No","No","Never","Yes","No","No","Yes","Yes","Some of them","Some of them","No","No","No","No",NA,2072,336,22
"1219","2/21/15 09:33",28,"male","No","No",NA,"Yes","No","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No",NA,1606,1097,29
"1220","2/21/15 09:48",38,"Male","No","Yes","Sometimes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Don't know","No","I openly discuss my mental health struggles. I have found that doing so encourages people who also struggle to seek treatment. I'm willing to risk losing the support of people who don't understand if it helps those who understand all too well.",1137,904,46
"1221","2/21/15 10:00",46,"Male","No","Yes","Often","Yes","No","Don't know","Maybe","No","Some of them","No","No","No","No","No",NA,1941,253,46
"1222","2/21/15 10:45",46,"male","No","Yes","Sometimes","Yes","Don't know","Don't know","No","No","Some of them","Yes","Yes","Yes","Don't know","No","Just starting a new job hence the numerous I don't know selections.",4395,714,46
"1223","2/21/15 11:48",41,"female","Yes","Yes","Rarely","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","No","The data will be skewed for self-employed people as the questions contain some bias.Having said that: being self-employed I *choose* to work for companies which want to employ *me* not just my skills but including my opinions my life-experience etc. If a potential contract/job doesn't *feel* right I prefer to not take it (and be poor) than to compromise myself.",3925,887,29
"1224","2/21/15 11:55",23,"Male ","No","No","Never","Yes","No","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Yes","Yes","Although my employer does everything they can to accommodate employees with mental health problems when those individuals cannot carry out any work assigned to them (even over the course of months) they appear to have no alternative but to terminate their employment. However I believe this would be the same for a physical health problem. ",3754,741,45
"1225","2/21/15 13:19",24,"male","No","Yes","Sometimes","Yes","Yes","Don't know","Maybe","No","Some of them","No","No","Maybe","Yes","Yes",NA,4504,10,22
"1226","2/21/15 15:28",23,"female","No","Yes","Rarely","Yes","No","Don't know","No","No","Yes","Some of them","No","Maybe","Don't know","No",NA,1199,1213,22
"1227","2/21/15 17:19",39,"Male","No","No",NA,"No","Don't know","Don't know","Maybe","Maybe","No","Some of them","No","No","Yes","No",NA,2876,3,29
"1228","2/21/15 18:54",32,"Female","No","No","Never","Yes","Yes","Yes","Maybe","No","Some of them","Some of them","No","No","Don't know","No",NA,1450,365,22
"1229","2/21/15 18:59",25,"Male","No","Yes","Sometimes","Yes","No","Don't know","Yes","No","Some of them","Some of them","No","Maybe","Don't know","No",NA,4039,561,46
"1230","2/22/15 02:40",39,"Male","No","No",NA,"Yes","No","Yes","Yes","No","No","No","No","No","Don't know","No",NA,4420,1027,19
"1231","2/24/15 08:54",23,"Female","No","Yes","Sometimes","Yes","Yes","Yes","No","No","Yes","Yes","Maybe","Maybe","Yes","No",NA,4667,1065,45
"1232","2/24/15 08:58",24,"Cis Man","Yes","Yes","Sometimes","Yes","No","Don't know","Maybe","Maybe","Some of them","Some of them","No","Maybe","Don't know","Yes",NA,1990,577,45
"1233","2/24/15 09:00",25,"Male","No","Yes","Sometimes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","I work at a large university with a track record of health and wellbeing support",4123,672,45
"1234","2/24/15 09:13",23,"Male","No","Yes","Rarely","Yes","No","Don't know","No","No","Yes","Yes","No","Maybe","Don't know","No",NA,3536,308,45
"1235","2/24/15 09:15",24,"ostensibly male, unsure what that really means","No","Yes","Sometimes","No","Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","Don't know","No","i'm in a country with social health care so my options are not dependant on my employer. this makes a few of the early questions less relevant than they would be for a resident of the US.",1084,870,45
"1236","2/24/15 09:18",23,"Male","No","Yes","Often","Yes","Don't know","Don't know","Maybe","No","Yes","Some of them","No","No","Don't know","No",NA,2214,919,8
"1237","2/24/15 10:32",60,"Male","No","Yes","Often","Yes","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","Maybe","Don't know","No",NA,3692,1082,46
"1238","2/26/15 05:44",28,"male","No","No","Sometimes","Yes","No","Yes","Yes","Maybe","No","No","No","No","No","Yes",NA,4982,715,22
"1239","4/2/15 15:47",28,"Male","No","Yes","Often","No","Yes","Yes","Yes","Maybe","Some of them","Yes","No","No","No","Yes",NA,4364,355,46
"1240","4/4/15 11:22",30,"male","No","No","Sometimes","Yes","No","Don't know","Maybe","No","Yes","Yes","Maybe","Yes","Don't know","No",NA,1272,584,29
"1241","4/6/15 14:58",31,"male","No","Yes","Sometimes","Yes","No","Yes","No","No","Some of them","No","No","No","Don't know","No",NA,4473,1150,18
"1242","4/11/15 14:35",31,"Male","Yes","Yes","Often","Yes","No","Don't know","Maybe","No","Some of them","No","No","No","Don't know","No",NA,4137,927,34
"1243","4/23/15 14:03",28,"Male","No","Yes","Rarely","Yes","Don't know","Don't know","Maybe","No","No","No","No","Maybe","Don't know","No",NA,1202,453,22
"1244","5/5/15 14:22",43,"f","No","Yes","Rarely","Yes","Yes","Don't know","No","No","Some of them","Yes","No","No","Don't know","No",NA,4077,432,46
"1245","5/5/15 15:16",32,"female","No","No",NA,"No","Don't know","Don't know","Maybe","No","Some of them","Yes","No","Yes","No","No",NA,2166,926,45
"1246","5/6/15 10:14",22,"Male","No","Yes","Often","No","Yes","Yes","Maybe","Maybe","No","Yes","No","Maybe","Don't know","Yes","In australia all organisations of a certain size have to provide free access to a 'employee assistance program' to discuss work and personal issues.EAPs are an external provider totally confidential and anonymous (ring up andsay the name of who you work for - so they know to bill your work)  and they offer phone and face to face consults.",4810,808,1
"1247","5/6/15 16:55",32,"Male","No","No","Never","Yes","Yes","Don't know","No","No","No","Some of them","Maybe","Yes","Don't know","No",NA,3801,289,46
"1248","5/7/15 10:08",36,"male","No","Yes","Often","Yes","No","No","Yes","No","Some of them","No","No","Maybe","Don't know","Yes",NA,3494,57,15
"1249","6/25/15 12:24",41,"Female","No","Yes","Sometimes","Yes","Don't know","Don't know","Yes","Maybe","No","No","No","No","Don't know","No",NA,3853,751,46
"1250","7/22/15 18:57",30,"M","No","Yes","Sometimes","Yes","No","Yes","No","No","Yes","Yes","Maybe","Maybe","Yes","No","Bipolar disorder ",1528,930,46
